address,parking,type,num_schools,cost,suburb,beds,baths,cost/(beds+baths)
"7/23 Robe Street, St Kilda VIC 3182",0,Apartment / Unit / Flat,10,430.0,St Kilda,1,1,215.0
"312/181 St Kilda Road, St Kilda VIC 3182",1,Apartment / Unit / Flat,11,425.0,St Kilda,1,1,212.5
"401/78 Inkerman St, St Kilda VIC 3182",1,Apartment / Unit / Flat,10,420.0,St Kilda,1,1,210.0
"2/2 Marriott Street, St Kilda VIC 3182",1,Apartment / Unit / Flat,10,430.0,St Kilda,1,1,215.0
"6/21 Redan Street, St Kilda VIC 3182",1,Apartment / Unit / Flat,10,420.0,St Kilda,1,1,210.0
"10/10 Charnwood Grove, St Kilda VIC 3182",0,Apartment / Unit / Flat,11,410.0,St Kilda,1,1,205.0
"2/48 Church Road, Carrum VIC 3197",1,Apartment / Unit / Flat,2,575.0,Carrum,2,1,191.66666666666666
"43C MCLEOD ROAD, Carrum VIC 3197",2,House,3,650.0,Carrum,3,2,130.0
"504/62 Carlisle Street, St Kilda VIC 3182",0,Apartment / Unit / Flat,10,410.0,St Kilda,1,1,205.0
"4/11 Poulson Street, Carrum VIC 3197",2,House,3,590.0,Carrum,3,1,147.5
"7/13 St Leonards Avenue, St Kilda VIC 3182",1,Apartment / Unit / Flat,11,400.0,St Kilda,1,1,200.0
"2/16 Vale St, St Kilda VIC 3182",1,Apartment / Unit / Flat,10,400.0,St Kilda,1,1,200.0
"419/163 Fitzroy Street, St Kilda VIC 3182",0,Apartment / Unit / Flat,10,400.0,St Kilda,1,1,200.0
"2/25 Myola Street, Carrum VIC 3197",1,Apartment / Unit / Flat,2,550.0,Carrum,2,1,183.33333333333334
"12/4 Burnett Street, St Kilda VIC 3182",1,Apartment / Unit / Flat,11,400.0,St Kilda,1,1,200.0
"15/11 Chapel Street, St Kilda VIC 3182",1,Apartment / Unit / Flat,11,395.0,St Kilda,1,1,197.5
"4/22 Crimea Street, St Kilda VIC 3182",1,Apartment / Unit / Flat,11,395.0,St Kilda,1,1,197.5
"15/5 Redan Street, St Kilda VIC 3182",0,Apartment / Unit / Flat,10,395.0,St Kilda,1,1,197.5
"11/37 Hotham Street, St Kilda VIC 3182",1,Apartment / Unit / Flat,10,395.0,St Kilda,1,1,197.5
"22/42 Waterloo Crescent, St Kilda VIC 3182",1,Apartment / Unit / Flat,11,390.0,St Kilda,1,1,195.0
"18 Seabrook Way, Seaford VIC 3198",3,House,3,950.0,Seaford,5,2,135.71428571428572
"11/35 Jackson Street, St Kilda VIC 3182",0,Apartment / Unit / Flat,11,390.0,St Kilda,1,1,195.0
"28/25 Redan Street, St Kilda VIC 3182",1,Apartment / Unit / Flat,10,370.0,St Kilda,1,1,185.0
"19 Carrington Avenue, Seaford VIC 3198",2,House,4,900.0,Seaford,3,2,180.0
"12/9 Fitzroy Street, St Kilda VIC 3182",0,Apartment / Unit / Flat,11,370.0,St Kilda,1,1,185.0
"1/72 Barkly Street, St Kilda VIC 3182",1,Apartment / Unit / Flat,11,380.0,St Kilda,1,1,190.0
"18/50 Carlisle Street, St Kilda VIC 3182",1,Apartment / Unit / Flat,10,370.0,St Kilda,1,1,185.0
"2A Netherall Street, Seaford VIC 3198",2,House,3,750.0,Seaford,3,2,150.0
"6/22 Crimea Street, St Kilda VIC 3182",1,Apartment / Unit / Flat,11,365.0,St Kilda,1,1,182.5
"23/116 Inkerman Street, St Kilda VIC 3182",1,Apartment / Unit / Flat,10,360.0,St Kilda,1,1,180.0
"9 Torquay Avenue, Seaford VIC 3198",3,House,3,640.0,Seaford,4,2,106.66666666666667
"58 Coolibar Avenue, Seaford VIC 3198",4,House,3,645.0,Seaford,4,1,129.0
"2/19 Hannah Street, Seaford VIC 3198",2,Apartment / Unit / Flat,6,625.0,Seaford,3,2,125.0
"7/70 Carlisle Street, St Kilda VIC 3182",1,Apartment / Unit / Flat,10,350.0,St Kilda,1,1,175.0
"208 Frankston-Dandenong Road, Seaford VIC 3198",2,House,5,600.0,Seaford,3,2,120.0
"12/50 Fitzroy Street, St Kilda VIC 3182",0,Apartment / Unit / Flat,10,350.0,St Kilda,1,1,175.0
"8 Whitby Way, Seaford VIC 3198",1,House,3,620.0,Seaford,3,1,155.0
"5/27 Gurner Street, St Kilda VIC 3182",0,Apartment / Unit / Flat,11,340.0,St Kilda,1,1,170.0
"14 Raymond Road, Seaford VIC 3198",2,House,4,595.0,Seaford,3,1,148.75
"28 Beach Grove, Seaford VIC 3198",2,House,3,600.0,Seaford,3,2,120.0
"58 Kirkwood Avenue, Seaford VIC 3198",1,House,5,580.0,Seaford,3,1,145.0
"58 Wells Rd, Seaford VIC 3198",2,House,4,570.0,Seaford,3,1,142.5
"42 Belvedere Road, Seaford VIC 3198",3,House,4,550.0,Seaford,3,2,110.0
"13 Bognor Avenue, Seaford VIC 3198",4,House,3,550.0,Seaford,3,1,137.5
"15 Elsie Avenue, Seaford VIC 3198",1,House,4,555.0,Seaford,3,1,138.75
"10 Selsey Street, Seaford VIC 3198",1,House,3,530.0,Seaford,3,2,106.0
"1/113 Rosslyn Avenue, Seaford VIC 3198",1,Apartment / Unit / Flat,6,525.0,Seaford,2,1,175.0
"4/71 Kirkwood Avenue, Seaford VIC 3198",1,Apartment / Unit / Flat,6,520.0,Seaford,2,1,173.33333333333334
"39 Mitchell Street, Seaford VIC 3198",1,House,3,520.0,Seaford,3,1,130.0
"134 Rosslyn Avenue, Seaford VIC 3198",2,House,6,500.0,Seaford,3,1,125.0
"5/275 Nepean Highway, Seaford VIC 3198",1,Apartment / Unit / Flat,6,480.0,Seaford,2,1,160.0
"8/4-10 Barry Street, Seaford VIC 3198",2,Apartment / Unit / Flat,5,480.0,Seaford,2,1,160.0
"6 Queen Street, Frankston VIC 3199",2,House,9,790.0,Frankston,5,4,87.77777777777777
"11 Helen Street, Frankston VIC 3199",2,House,8,950.0,Frankston,4,2,158.33333333333334
"10 Wolsley Avenue, Frankston VIC 3199",3,House,6,850.0,Frankston,4,2,141.66666666666666
"18 Rosslyn Avenue, Seaford VIC 3198",2,House,5,450.0,Seaford,2,1,150.0
"1/186 Frankston-Dandenong Road, Seaford VIC 3198",1,Apartment / Unit / Flat,7,420.0,Seaford,2,1,140.0
"5/173 Seaford Road, Seaford VIC 3198",1,Apartment / Unit / Flat,4,475.0,Seaford,2,1,158.33333333333334
"3/115-117 Fortescue Avenue, Seaford VIC 3198",1,Apartment / Unit / Flat,5,400.0,Seaford,2,1,133.33333333333334
"4/18 Carder Avenue, Seaford VIC 3198",1,Apartment / Unit / Flat,8,395.0,Seaford,2,1,131.66666666666666
"3/115-117 Fortescue Avenue, Seaford VIC 3198",1,Apartment / Unit / Flat,5,390.0,Seaford,2,1,130.0
"7 Jessica Place, Carrum Downs VIC 3201",2,House,3,670.0,Carrum Downs,4,2,111.66666666666667
"5 Hailes Court, Carrum Downs VIC 3201",2,House,3,620.0,Carrum Downs,3,1,155.0
"58 Dalpura Circuit, Frankston VIC 3199",2,House,6,720.0,Frankston,4,2,120.0
"2 Adina Court, Frankston VIC 3199",3,House,6,695.0,Frankston,4,2,115.83333333333333
"3 Sims Court, Carrum Downs VIC 3201",4,House,3,680.0,Carrum Downs,4,2,113.33333333333333
"2/115-117 Fortescue Avenue, Seaford VIC 3198",1,Apartment / Unit / Flat,5,380.0,Seaford,2,1,126.66666666666667
"37 Gweno Avenue, Frankston VIC 3199",1,House,8,700.0,Frankston,4,1,140.0
"2/3A Melva Court, Frankston VIC 3199",2,House,10,675.0,Frankston,3,2,135.0
"58 Broderick Road, Carrum Downs VIC 3201",1,House,5,580.0,Carrum Downs,3,2,116.0
"5 Jumbuck Circuit, Carrum Downs VIC 3201",1,House,4,600.0,Carrum Downs,4,3,85.71428571428571
"8 Solferino Way, Carrum Downs VIC 3201",2,House,3,620.0,Carrum Downs,3,2,124.0
"307 Nepean Highway, Frankston VIC 3199",10,House,9,675.0,Frankston,4,1,135.0
"54B Hillview Dr, Carrum Downs VIC 3201",1,House,5,925.0,Carrum Downs,4,4,115.625
"13 Wheatley Road, Bentleigh VIC 3204",2,House,10,1000.0,Bentleigh,4,2,166.66666666666666
"31 Naranga Crescent, Frankston VIC 3199",2,House,6,660.0,Frankston,5,2,94.28571428571429
"1/158 Gould Street, Frankston VIC 3199",1,Apartment / Unit / Flat,8,750.0,Frankston,3,2,150.0
"5 Shearwater Drive, Carrum Downs VIC 3201",1,House,4,600.0,Carrum Downs,3,2,120.0
"13 Galtum Avenue, Bentleigh VIC 3204",2,House,11,1190.0,Bentleigh,5,2,170.0
"8a Station Street, Seaford VIC 3198",1,Apartment / Unit / Flat,4,355.0,Seaford,1,1,177.5
"22 Ogradys Road, Carrum Downs VIC 3201",1,House,4,560.0,Carrum Downs,3,2,112.0
"9 Innerleven Ct, Frankston VIC 3199",2,House,12,650.0,Frankston,3,2,130.0
"205/27 Bent Street, Bentleigh VIC 3204",2,Apartment / Unit / Flat,11,850.0,Bentleigh,3,2,170.0
"24 Lats Avenue, Carrum Downs VIC 3201",1,Apartment / Unit / Flat,5,550.0,Carrum Downs,3,1,137.5
"7 Crathie Court, Frankston VIC 3199",4,House,6,635.0,Frankston,3,2,127.0
"26 Orama Avenue, Carrum Downs VIC 3201",2,House,3,550.0,Carrum Downs,3,2,110.0
"73 Allied Drive, Carrum Downs VIC 3201",0,House,5,530.0,Carrum Downs,3,1,132.5
"41 Coogee Avenue, Frankston VIC 3199",1,House,9,625.0,Frankston,4,2,104.16666666666667
"104/11 Bent Street, Bentleigh VIC 3204",2,Apartment / Unit / Flat,11,800.0,Bentleigh,3,2,160.0
"2/91 Cadles Road, Carrum Downs VIC 3201",2,Apartment / Unit / Flat,3,530.0,Carrum Downs,3,2,106.0
"102/138 Tucker Road, Bentleigh VIC 3204",2,Apartment / Unit / Flat,10,800.0,Bentleigh,3,2,160.0
"1/10 Jasper Road, Bentleigh VIC 3204",2,Apartment / Unit / Flat,8,750.0,Bentleigh,3,1,187.5
"10 Kipling Place, Frankston VIC 3199",2,House,6,590.0,Frankston,3,2,118.0
"14/31-35 Brunnings Road, Carrum Downs VIC 3201",2,House,4,525.0,Carrum Downs,3,1,131.25
"72 Towerhill Road, Frankston VIC 3199",3,House,9,600.0,Frankston,3,2,120.0
"207/23 Bent Street, Bentleigh VIC 3204",1,Apartment / Unit / Flat,11,650.0,Bentleigh,2,1,216.66666666666666
"11 Coates Street, Bentleigh VIC 3204",2,House,12,650.0,Bentleigh,3,1,162.5
"86 Herbert Street, Middle Park VIC 3206",0,House,13,1350.0,Middle Park,4,2,225.0
"107 Hillcrest Road, Frankston VIC 3199",1,House,8,565.0,Frankston,2,1,188.33333333333334
"1/31 Parer Street, Frankston VIC 3199",1,Apartment / Unit / Flat,10,580.0,Frankston,3,2,116.0
"48 Strathmore Street, Bentleigh VIC 3204",2,House,12,745.0,Bentleigh,4,1,149.0
"1 Cassowary Close, Carrum Downs VIC 3201",1,House,5,470.0,Carrum Downs,3,1,117.5
"102/15 Vickery Street, Bentleigh VIC 3204",1,Apartment / Unit / Flat,11,680.0,Bentleigh,2,2,170.0
"21/225 Beaconsfield Parade, Middle Park VIC 3206",1,Apartment / Unit / Flat,9,825.0,Middle Park,2,2,206.25
"2/381 Danks St, Middle Park VIC 3206",0,Apartment / Unit / Flat,10,800.0,Middle Park,2,1,266.6666666666667
"4 Mercury Court, Carrum Downs VIC 3201",1,House,4,480.0,Carrum Downs,2,1,160.0
"34 Lats Avenue, Carrum Downs VIC 3201",2,House,5,500.0,Carrum Downs,3,1,125.0
"12/22 Protea Street, Carrum Downs VIC 3201",0,Apartment / Unit / Flat,5,460.0,Carrum Downs,1,1,230.0
"85 Dandenong Road East, Frankston VIC 3199",1,House,10,560.0,Frankston,3,1,140.0
"390 Nepean Highway, Frankston VIC 3199",2,House,9,580.0,Frankston,2,1,193.33333333333334
"501/342 Centre Road, Bentleigh VIC 3204",1,Apartment / Unit / Flat,11,650.0,Bentleigh,2,2,162.5
"1/262 Beaconsfield Parade, Middle Park VIC 3206",1,Apartment / Unit / Flat,8,575.0,Middle Park,2,1,191.66666666666666
"10 Erica Street, Frankston VIC 3199",2,House,7,550.0,Frankston,3,2,110.0
"158 Neville Street, Middle Park VIC 3206",0,House,12,750.0,Middle Park,2,1,250.0
"177 Centre Rd, Bentleigh VIC 3204",0,Apartment / Unit / Flat,11,675.0,Bentleigh,2,2,168.75
"5/27 Jasper Road, Bentleigh VIC 3204",1,Apartment / Unit / Flat,8,635.0,Bentleigh,2,2,158.75
"23/75 Park Road, Middle Park VIC 3206",1,Apartment / Unit / Flat,12,450.0,Middle Park,1,1,225.0
"1/46 Screen Street, Frankston VIC 3199",2,Apartment / Unit / Flat,11,550.0,Frankston,3,2,110.0
"2/108 Brewer Road, Bentleigh VIC 3204",1,House,11,625.0,Bentleigh,2,1,208.33333333333334
"206 Nada Way, Carrum Downs VIC 3201",1,Apartment / Unit / Flat,5,460.0,Carrum Downs,2,1,153.33333333333334
"601/342-346 Centre Road, Bentleigh VIC 3204",1,Apartment / Unit / Flat,11,625.0,Bentleigh,2,1,208.33333333333334
"214/363 Beaconsfield Parade, Middle Park VIC 3206",0,Apartment / Unit / Flat,8,360.0,Middle Park,1,1,180.0
"9/5-7 Harold Street, Middle Park VIC 3206",1,Apartment / Unit / Flat,13,410.0,Middle Park,1,1,205.0
"95 Frankston Flinders Road, Frankston VIC 3199",1,House,10,550.0,Frankston,3,1,137.5
"X03/342-346 Centre Road, Bentleigh VIC 3204",0,Apartment / Unit / Flat,11,600.0,Bentleigh,2,1,200.0
"122 Heatherhill Road, Frankston VIC 3199",0,House,7,540.0,Frankston,3,1,135.0
"2/62 Tucker Rd, Bentleigh VIC 3204",1,Apartment / Unit / Flat,9,565.0,Bentleigh,2,1,188.33333333333334
"3/23 Whitmuir Road, Bentleigh VIC 3204",1,Apartment / Unit / Flat,11,540.0,Bentleigh,2,1,180.0
"32 Patterson Road, Bentleigh VIC 3204",2,Apartment / Unit / Flat,11,565.0,Bentleigh,2,2,141.25
"22 Talara Court, Frankston VIC 3199",2,House,7,540.0,Frankston,3,2,108.0
"30 Phillip Street, Bentleigh VIC 3204",3,House,12,520.0,Bentleigh,2,1,173.33333333333334
"2 Blackheath Avenue, Frankston VIC 3199",2,House,12,530.0,Frankston,3,2,106.0
"1&2/15 Ashleigh Avenue, Frankston VIC 3199",2,House,11,535.0,Frankston,3,2,107.0
"8 Queen Street, Frankston VIC 3199",2,House,9,520.0,Frankston,2,1,173.33333333333334
"3/8 Dulcie Grove, Bentleigh VIC 3204",1,Apartment / Unit / Flat,10,500.0,Bentleigh,2,1,166.66666666666666
"6/121 Tucker Road, Bentleigh VIC 3204",0,Apartment / Unit / Flat,9,480.0,Bentleigh,2,1,160.0
"1 Logan St, Frankston VIC 3199",0,House,11,520.0,Frankston,3,2,104.0
"7/12 Brentwood Street, Bentleigh VIC 3204",1,Apartment / Unit / Flat,10,490.0,Bentleigh,2,1,163.33333333333334
"12 Lutana Court, Frankston VIC 3199",1,House,6,515.0,Frankston,3,1,128.75
"701/435 Nepean Hwy, Frankston VIC 3199",0,Apartment / Unit / Flat,9,500.0,Frankston,2,1,166.66666666666666
"4/2B Scotts Street, Bentleigh VIC 3204",1,Apartment / Unit / Flat,11,475.0,Bentleigh,2,1,158.33333333333334
"4/10 Brentwood Street, Bentleigh VIC 3204",1,Apartment / Unit / Flat,10,500.0,Bentleigh,2,1,166.66666666666666
"2/13 St Johns Avenue, Frankston VIC 3199",2,Apartment / Unit / Flat,11,500.0,Frankston,3,1,125.0
"13/60-66 Patterson Road, Bentleigh VIC 3204",1,Apartment / Unit / Flat,12,510.0,Bentleigh,2,1,170.0
"41 Kareela Road, Frankston VIC 3199",1,House,8,500.0,Frankston,4,2,83.33333333333333
"15/380 Nepean Highway, Frankston VIC 3199",1,Apartment / Unit / Flat,10,490.0,Frankston,3,1,122.5
"11 Cambridge Street, Frankston VIC 3199",1,House,10,495.0,Frankston,3,1,123.75
"13 Bragge Street, Frankston VIC 3199",2,House,10,480.0,Frankston,2,1,160.0
"27 Oaklands Crescent, Frankston VIC 3199",2,House,11,480.0,Frankston,3,2,96.0
"1/12 Gattinara Drive, Frankston VIC 3199",1,Apartment / Unit / Flat,6,470.0,Frankston,2,1,156.66666666666666
"30 Havana Crescent, Frankston VIC 3199",2,House,6,460.0,Frankston,3,2,92.0
"1A Parer Street, Frankston VIC 3199",1,Apartment / Unit / Flat,10,450.0,Frankston,2,1,150.0
"2/27 Cranbourne Road, Frankston VIC 3199",1,Apartment / Unit / Flat,9,450.0,Frankston,2,1,150.0
"32/325 Nepean Highway, Frankston VIC 3199",1,Apartment / Unit / Flat,10,450.0,Frankston,2,1,150.0
"403/2-20 Clyde Street Mall, Frankston VIC 3199",1,Apartment / Unit / Flat,9,450.0,Frankston,2,1,150.0
"1/136 williams Street, Frankston VIC 3199",1,Apartment / Unit / Flat,10,450.0,Frankston,2,1,150.0
"94 Merton Street, Albert Park VIC 3206",0,House,12,1440.0,Albert Park,3,2,288.0
"9/430 Nepean Highway, Frankston VIC 3199",1,Apartment / Unit / Flat,9,425.0,Frankston,2,1,141.66666666666666
"1/39 Lewis Street, Frankston VIC 3199",1,Apartment / Unit / Flat,10,420.0,Frankston,2,1,140.0
"14 Henderson Street, South Melbourne VIC 3205",0,House,10,1350.0,South Melbourne,3,2,270.0
"64 Mills Street, Albert Park VIC 3206",0,House,13,1495.0,Albert Park,3,1,373.75
"12/88 Park Street, South Melbourne VIC 3205",1,Apartment / Unit / Flat,12,1400.0,South Melbourne,3,2,280.0
"8 Fitzpatrick Street, South Melbourne VIC 3205",1,House,12,1500.0,South Melbourne,3,2,300.0
"5A Church Street, South Melbourne VIC 3205",1,House,11,1545.0,South Melbourne,3,2,309.0
"164 Richardson Street, Albert Park VIC 3206",0,House,13,1395.0,Albert Park,3,1,348.75
"6/25 Petrie Street, Frankston VIC 3199",1,Apartment / Unit / Flat,10,420.0,Frankston,2,1,140.0
"11/337A Nepean Highway, Frankston VIC 3199",1,Apartment / Unit / Flat,10,420.0,Frankston,2,1,140.0
"2/18 Lewis Street, Frankston VIC 3199",1,Apartment / Unit / Flat,9,410.0,Frankston,2,1,136.66666666666666
"105/88 Beaconsfield Parade, Albert Park VIC 3206",2,Apartment / Unit / Flat,9,1200.0,Albert Park,3,2,240.0
"103/138 Ferrars Street, South Melbourne VIC 3205",1,Apartment / Unit / Flat,11,1200.0,South Melbourne,3,2,240.0
"3/45 Dandenong Road East, Frankston VIC 3199",1,Apartment / Unit / Flat,10,420.0,Frankston,2,1,140.0
"602/138 Ferrars Street, South Melbourne VIC 3205",1,Apartment / Unit / Flat,11,1200.0,South Melbourne,3,2,240.0
"902/138 Ferrars Street, South Melbourne VIC 3205",1,Apartment / Unit / Flat,11,1200.0,South Melbourne,3,2,240.0
"14 Neville Street, Albert Park VIC 3206",1,House,13,1095.0,Albert Park,3,2,219.0
"23 Carter Street, Albert Park VIC 3206",0,House,13,1000.0,Albert Park,3,2,200.0
"9/81 Palmerston Crescent, South Melbourne VIC 3205",1,Apartment / Unit / Flat,13,1150.0,South Melbourne,2,2,287.5
"45 Greig Street, Albert Park VIC 3206",0,House,10,990.0,Albert Park,3,2,198.0
"3/17 Lewis Street, Frankston VIC 3199",1,Apartment / Unit / Flat,9,410.0,Frankston,2,1,136.66666666666666
"911/435-437 Nepean Highway, Frankston VIC 3199",0,Apartment / Unit / Flat,9,375.0,Frankston,1,1,187.5
"3/50 Young Street, Frankston VIC 3199",0,Apartment / Unit / Flat,9,360.0,Frankston,2,1,120.0
"3 Cameron Place, Albert Park VIC 3206",0,House,9,895.0,Albert Park,2,2,223.75
"9/44 Orwil Street, Frankston VIC 3199",0,Apartment / Unit / Flat,10,355.0,Frankston,1,1,177.5
"1808/15-85 Gladstone St, South Melbourne VIC 3205",0,Apartment / Unit / Flat,11,1040.0,South Melbourne,2,2,260.0
"12 Little O'Grady Street, Albert Park VIC 3206",0,House,12,880.0,Albert Park,2,2,220.0
"46/333 Coventry Street, South Melbourne VIC 3205",2,Apartment / Unit / Flat,11,1050.0,South Melbourne,2,2,262.5
"346 Moray Street, South Melbourne VIC 3205",0,House,13,1000.0,South Melbourne,3,1,250.0
"1/185-187 Victoria Avenue, Albert Park VIC 3206",1,Apartment / Unit / Flat,9,730.0,Albert Park,2,1,243.33333333333334
"17 Finlay Street, Albert Park VIC 3206",0,House,12,880.0,Albert Park,3,1,220.0
"150 Danks Street, Albert Park VIC 3206",0,House,9,850.0,Albert Park,2,1,283.3333333333333
"325 Nepean Highway, Frankston VIC 3199",1,Apartment / Unit / Flat,10,350.0,Frankston,1,1,175.0
"8/25 Wave Street, Frankston VIC 3199",1,Apartment / Unit / Flat,10,420.0,Frankston,2,1,140.0
"1/64 Victoria Avenue, Albert Park VIC 3206",0,Apartment / Unit / Flat,11,625.0,Albert Park,2,1,208.33333333333334
"25/325 Nepean Highway, Frankston VIC 3199",1,Apartment / Unit / Flat,10,350.0,Frankston,2,1,116.66666666666667
"904/138 Ferrars Street, South Melbourne VIC 3205",1,Apartment / Unit / Flat,11,950.0,South Melbourne,2,2,237.5
"6/287 Bank Street, South Melbourne VIC 3205",1,Apartment / Unit / Flat,11,880.0,South Melbourne,2,1,293.3333333333333
"6 Napier Place, South Melbourne VIC 3205",0,House,11,880.0,South Melbourne,2,1,293.3333333333333
"7/14 Royle Street, Frankston VIC 3199",0,Apartment / Unit / Flat,10,349.0,Frankston,1,1,174.5
"Room 5/11 Government Road, Frankston VIC 3199",0,Apartment / Unit / Flat,9,330.0,Frankston,1,1,165.0
"35A Gould Street, Frankston VIC 3199",1,Apartment / Unit / Flat,9,335.0,Frankston,1,1,167.5
"3/33 Bevan Street, Albert Park VIC 3206",0,Apartment / Unit / Flat,12,575.0,Albert Park,1,1,287.5
"24 Withers Street, Albert Park VIC 3206",0,House,11,595.0,Albert Park,2,1,198.33333333333334
"2/72 Withers Street, Albert Park VIC 3206",1,Apartment / Unit / Flat,9,450.0,Albert Park,1,1,225.0
"1/33 Bevan Street, Albert Park VIC 3206",0,Apartment / Unit / Flat,12,585.0,Albert Park,1,1,292.5
"8/1 Sandgate Avenue, Frankston VIC 3199",0,Apartment / Unit / Flat,8,349.0,Frankston,1,1,174.5
"501/45 Nott Street, Port Melbourne VIC 3207",1,Apartment / Unit / Flat,6,1645.0,Port Melbourne,2,2,411.25
"37 Cobden Street, South Melbourne VIC 3205",0,House,13,880.0,South Melbourne,2,1,293.3333333333333
"Room 5/99 Beach Street, Frankston VIC 3199",0,Apartment / Unit / Flat,9,330.0,Frankston,1,1,165.0
"78/39 Dorcas Street, South Melbourne VIC 3205",2,Apartment / Unit / Flat,11,870.0,South Melbourne,3,2,174.0
"Room 4/2 Bundara Court, Frankston VIC 3199",0,House,9,320.0,Frankston,1,1,160.0
"5/38 Bank Street, South Melbourne VIC 3205",2,Apartment / Unit / Flat,11,850.0,South Melbourne,3,2,170.0
"Room 17/72B Williams Street, Frankston VIC 3199",0,Apartment / Unit / Flat,10,320.0,Frankston,1,1,160.0
"Room 3/92 Beach Street, Frankston VIC 3199",0,Apartment / Unit / Flat,9,320.0,Frankston,1,1,160.0
"404/155 Beach Street, Port Melbourne VIC 3207",2,Apartment / Unit / Flat,4,1300.0,Port Melbourne,3,2,260.0
"502/45 Nott Street, Port Melbourne VIC 3207",1,Apartment / Unit / Flat,6,1302.0,Port Melbourne,2,1,434.0
"102/45 Nott Street, Port Melbourne VIC 3207",0,Apartment / Unit / Flat,6,1200.0,Port Melbourne,2,1,400.0
"130 Hicks Street, Lara VIC 3212",7,House,2,860.0,Lara,4,3,122.85714285714286
"29 Glover Street, South Melbourne VIC 3205",0,House,10,830.0,South Melbourne,2,1,276.6666666666667
"510 bacchus marsh road, Lara VIC 3212",6,House,0,850.0,Lara,4,2,141.66666666666666
"170-240 Peak School Road, Lara VIC 3212",6,House,0,990.0,Lara,3,1,247.5
"1/7-9 Faussett Street, Albert Park VIC 3206",0,Apartment / Unit / Flat,12,510.0,Albert Park,1,1,255.0
"Room 6/17 Royle Street, Frankston VIC 3199",0,Apartment / Unit / Flat,10,310.0,Frankston,1,1,155.0
"107 Clark Street, Port Melbourne VIC 3207",1,House,5,1350.0,Port Melbourne,4,1,270.0
"1501/138 Ferrars Street, South Melbourne VIC 3205",1,Apartment / Unit / Flat,11,875.0,South Melbourne,2,2,218.75
"311/38 Bank Street, South Melbourne VIC 3205",2,Apartment / Unit / Flat,11,820.0,South Melbourne,3,2,164.0
"Room 7/7 McAlister Street, Frankston VIC 3199",0,Apartment / Unit / Flat,9,305.0,Frankston,1,1,152.5
"150 Breguets Road, Lara VIC 3212",2,House,0,980.0,Lara,4,2,163.33333333333334
"2/17 Lewis Street, Frankston VIC 3199",1,Apartment / Unit / Flat,9,285.0,Frankston,2,1,95.0
"104/155 Beach Street, Port Melbourne VIC 3207",2,Apartment / Unit / Flat,4,1190.0,Port Melbourne,3,2,238.0
"46 Evans Street, Port Melbourne VIC 3207",0,House,9,1175.0,Port Melbourne,3,2,235.0
"1105/28 Bank Street, South Melbourne VIC 3205",2,Apartment / Unit / Flat,11,820.0,South Melbourne,3,1,205.0
"601/138 Ferrars Street, South Melbourne VIC 3205",0,Apartment / Unit / Flat,11,825.0,South Melbourne,2,2,206.25
"287 Ross Street, Port Melbourne VIC 3207",1,House,10,1200.0,Port Melbourne,3,2,240.0
"25 Gascoyne Circuit, Lara VIC 3212",2,House,0,710.0,Lara,4,2,118.33333333333333
"102/211 Dorcas Street, South Melbourne VIC 3205",1,Apartment / Unit / Flat,11,800.0,South Melbourne,2,2,200.0
"21 Manzeene Avenue, Lara VIC 3212",2,House,2,640.0,Lara,4,2,106.66666666666667
"13 Moorhen Dr, Lara VIC 3212",2,House,2,650.0,Lara,4,2,108.33333333333333
"28 Moonah Circuit, Lara VIC 3212",2,House,1,630.0,Lara,4,2,105.0
"3/11 Franklin Court, Frankston VIC 3199",0,House,10,190.0,Frankston,1,1,95.0
"37/39 Dorcas Street, South Melbourne VIC 3205",1,Apartment / Unit / Flat,11,800.0,South Melbourne,3,2,160.0
"325 Nepean Highway, Frankston VIC 3199",0,Apartment / Unit / Flat,10,230.0,Frankston,1,1,115.0
