address,parking,type,num_schools,cost,suburb,beds,baths,cost/(beds+baths)
"1/38 Oak Street, Seymour VIC 3660",1,Apartment / Unit / Flat,3,430.0,Seymour,2,1,143.33333333333334
"3 Kitchener Crescent, Seymour VIC 3660",1,House,3,460.0,Seymour,3,1,115.0
"8 Howitt Road, Shepparton VIC 3630",2,House,2,520.0,Shepparton,4,2,86.66666666666667
"16 GOULBURN STREET, Seymour VIC 3660",0,House,3,400.0,Seymour,3,1,100.0
"34 Batten Street, Seymour VIC 3660",1,House,3,440.0,Seymour,5,1,73.33333333333333
"2/148 Sobraon Street, Shepparton VIC 3630",1,Apartment / Unit / Flat,9,500.0,Shepparton,2,1,166.66666666666666
"2/24 Olympic Avenue, Shepparton VIC 3630",4,House,5,530.0,Shepparton,3,2,106.0
"2/9 Lawson Drive, Cobram VIC 3644",1,Apartment / Unit / Flat,4,350.0,Cobram,2,1,116.66666666666667
"2/33 Wilkur Street, Cobram VIC 3644",0,Apartment / Unit / Flat,4,200.0,Cobram,1,1,100.0
"2/5-7 Sturt Street, Cobram VIC 3644",1,Apartment / Unit / Flat,4,350.0,Cobram,2,1,116.66666666666667
"3/10 Wondah Street, Cobram VIC 3644",1,Apartment / Unit / Flat,4,190.0,Cobram,1,1,95.0
"18 Hawdon Street, Shepparton VIC 3630",2,House,8,500.0,Shepparton,2,1,166.66666666666666
"1/54 Packham Street, Shepparton VIC 3630",2,House,8,530.0,Shepparton,3,2,106.0
"4 Elizabeth Street, Euroa VIC 3666",2,House,3,500.0,Euroa,4,2,83.33333333333333
"126 Binney Street, Euroa VIC 3666",2,House,3,475.0,Euroa,3,1,118.75
"15 Hart Street, Euroa VIC 3666",0,House,3,430.0,Euroa,2,1,143.33333333333334
"17 De Boos Street, Euroa VIC 3666",2,House,3,475.0,Euroa,3,1,118.75
"1/36 Rowe Street, Euroa VIC 3666",1,Apartment / Unit / Flat,3,325.0,Euroa,2,1,108.33333333333333
"15 McLean Court, Shepparton VIC 3630",2,House,8,500.0,Shepparton,3,2,100.0
"42 McDonald Street, Shepparton VIC 3630",2,House,9,490.0,Shepparton,4,2,81.66666666666667
"11 Hamilton, Shepparton VIC 3630",3,House,9,495.0,Shepparton,3,1,123.75
"838 Drysdale Road, Euroa VIC 3666",0,House,0,300.0,Euroa,2,1,100.0
"24-26 Riverview Crescent, Wangaratta VIC 3677",1,House,4,500.0,Wangaratta,3,1,125.0
"149 Balaclava Road, Shepparton VIC 3630",3,House,8,490.0,Shepparton,3,1,122.5
"18 Filandra Street, Wangaratta VIC 3677",2,House,5,550.0,Wangaratta,3,2,110.0
"24 Hardisty Street, Wangaratta VIC 3677",2,House,4,510.0,Wangaratta,3,1,127.5
"39 Harper St, Wangaratta VIC 3677",2,House,6,510.0,Wangaratta,4,2,85.0
"38 Dunlop, Shepparton VIC 3630",0,House,9,495.0,Shepparton,3,1,123.75
"5 Monash Drive, Benalla VIC 3672",2,House,4,450.0,Benalla,3,1,112.5
"3/1 Mary Street, Benalla VIC 3672",2,House,6,550.0,Benalla,3,2,110.0
"28 Moran Street, Benalla VIC 3672",2,House,4,570.0,Benalla,4,2,95.0
"1 Breage Court, Shepparton VIC 3630",2,House,9,480.0,Shepparton,4,1,96.0
"25 Brodie Street, Wangaratta VIC 3677",1,House,7,495.0,Wangaratta,4,1,99.0
"1538 Wangaratta-Yarrawonga Rd, Killawarra VIC 3678",2,House,0,510.0,Killawarra,3,1,127.5
"73 Inglis Rd, Benalla VIC 3672",4,House,2,570.0,Benalla,4,2,95.0
"9 Creek View End, Wangaratta VIC 3677",2,House,5,490.0,Wangaratta,3,2,98.0
"17 Sunvalley Drive, Shepparton VIC 3630",2,House,3,480.0,Shepparton,4,2,80.0
"8 Blake Street, Wangaratta VIC 3677",2,House,7,480.0,Wangaratta,3,1,120.0
"26 Holland, Shepparton VIC 3630",0,House,3,480.0,Shepparton,3,2,96.0
"2/70 Williams Road, Wangaratta VIC 3677",1,Apartment / Unit / Flat,7,370.0,Wangaratta,2,1,123.33333333333333
"18A Meadows Avenue, Benalla VIC 3672",1,House,6,380.0,Benalla,3,1,95.0
"44 Simpson Street, Oxley VIC 3678",2,House,1,580.0,Oxley,4,2,96.66666666666667
"18 Goodwin Street, Benalla VIC 3672",2,House,7,390.0,Benalla,2,1,130.0
"11 Exton Crescent, Benalla VIC 3672",1,House,5,400.0,Benalla,2,1,133.33333333333334
"8/6 Phillips Street, Wangaratta VIC 3677",1,House,5,370.0,Wangaratta,2,1,123.33333333333333
"25 Wills, Shepparton VIC 3630",0,House,6,480.0,Shepparton,3,1,120.0
"14 Russell Street, Benalla VIC 3672",2,House,6,360.0,Benalla,2,1,120.0
"7 Ross Court, Benalla VIC 3672",4,House,6,425.0,Benalla,3,1,106.25
"27 Regent Street, Shepparton VIC 3630",1,House,7,460.0,Shepparton,3,1,115.0
"2/159 Phillipson Street, Wangaratta VIC 3677",2,Apartment / Unit / Flat,7,350.0,Wangaratta,2,1,116.66666666666667
"2/41 Gray Street, Wangaratta VIC 3677",1,Apartment / Unit / Flat,7,350.0,Wangaratta,2,1,116.66666666666667
"34 Colliver Road, Shepparton VIC 3630",0,House,4,460.0,Shepparton,3,1,115.0
"3170 Wangaratta-Whitfield Road, Edi VIC 3678",2,House,0,480.0,Edi,3,1,120.0
"17 Coster Street, Benalla VIC 3672",1,House,7,350.0,Benalla,2,1,116.66666666666667
"17 Hawdon Street, Shepparton VIC 3630",2,House,8,480.0,Shepparton,4,1,96.0
"15/41 Cruse Street, Wangaratta VIC 3677",1,Apartment / Unit / Flat,5,290.0,Wangaratta,1,1,145.0
"22 Nethersole, Shepparton VIC 3630",2,House,2,450.0,Shepparton,3,1,112.5
"1 Spivey Street, Shepparton VIC 3630",2,House,9,470.0,Shepparton,3,1,117.5
"2/8 Gayer Avenue, Wangaratta VIC 3677",1,Apartment / Unit / Flat,4,290.0,Wangaratta,2,1,96.66666666666667
"36-38 Hunter Street, Rutherglen VIC 3685",1,House,3,450.0,Rutherglen,3,1,112.5
"2/47 Knight Street, Shepparton VIC 3630",1,Apartment / Unit / Flat,9,450.0,Shepparton,2,1,150.0
"3 Soles Street, Rutherglen VIC 3685",1,House,3,350.0,Rutherglen,3,1,87.5
"14 Stanley Street, Shepparton VIC 3630",2,House,3,480.0,Shepparton,3,1,120.0
"145 Ashenden Street, Shepparton VIC 3630",1,House,9,450.0,Shepparton,3,1,112.5
"40 Rea Street, Shepparton VIC 3630",1,Apartment / Unit / Flat,9,410.0,Shepparton,2,1,136.66666666666666
"56 Skene St, Shepparton VIC 3630",1,House,9,430.0,Shepparton,2,2,107.5
"12A Foord Street, Wahgunyah VIC 3687",2,House,2,450.0,Wahgunyah,4,1,90.0
"16 Phillips Street, Shepparton VIC 3630",1,House,8,420.0,Shepparton,3,1,105.0
"32 Phillips Street, Shepparton VIC 3630",2,House,8,400.0,Shepparton,3,1,100.0
"8 Daintree Way, West Wodonga VIC 3690",1,House,1,440.0,West Wodonga,3,1,110.0
"20 Tilton Street, Shepparton VIC 3630",1,House,8,390.0,Shepparton,3,1,97.5
"62 Olympic Avenue, Shepparton VIC 3630",1,House,6,390.0,Shepparton,3,1,97.5
"54 Campaspe Street, West Wodonga VIC 3690",2,House,4,460.0,West Wodonga,3,1,115.0
"2/2 Pitmedden Drive, West Wodonga VIC 3690",1,Apartment / Unit / Flat,7,320.0,West Wodonga,1,1,160.0
"8 Roycroft Street, Baranduda VIC 3691",2,House,2,620.0,Baranduda,4,2,103.33333333333333
"21 Krueger Street, Baranduda VIC 3691",1,House,2,500.0,Baranduda,3,2,100.0
"4 Chervil Place, Baranduda VIC 3691",2,House,2,495.0,Baranduda,3,2,99.0
"17 Freeman Crescent, Baranduda VIC 3691",2,House,2,750.0,Baranduda,4,2,125.0
"1 Chatham Road, Leneva VIC 3691",2,House,2,600.0,Leneva,4,2,100.0
"Unit 1/68 Mason Street, Shepparton VIC 3630",1,Apartment / Unit / Flat,8,385.0,Shepparton,2,1,128.33333333333334
"6 Lake Street, Shepparton VIC 3630",3,House,8,385.0,Shepparton,3,1,96.25
"39 Packham Street, Shepparton VIC 3630",2,House,8,400.0,Shepparton,3,2,80.0
"301 Archer, Shepparton VIC 3630",0,House,3,380.0,Shepparton,3,1,95.0
"1/3 Dunkirk, Shepparton VIC 3630",2,House,8,380.0,Shepparton,2,1,126.66666666666667
"1/263A Maude Street, Shepparton VIC 3630",1,Apartment / Unit / Flat,9,370.0,Shepparton,2,1,123.33333333333333
"20 WOODBRIDGE STREET, Killara VIC 3691",2,House,1,800.0,Killara,4,2,133.33333333333334
"Unit 2/14 Weddell St, Shepparton VIC 3630",1,Apartment / Unit / Flat,9,370.0,Shepparton,2,1,123.33333333333333
"6 Reid Court, Tawonga South VIC 3698",0,House,2,500.0,Tawonga South,3,1,125.0
"2 Morses Court Tawonga South, Tawonga South VIC 3698",2,House,2,485.0,Tawonga South,3,2,97.0
"1/16 Marungi St, Shepparton VIC 3630",1,Apartment / Unit / Flat,9,345.0,Shepparton,2,1,115.0
"Unit 1/54 Hawdon St, Shepparton VIC 3630",1,Apartment / Unit / Flat,9,350.0,Shepparton,2,1,116.66666666666667
"278C Wyndham Street, Shepparton VIC 3630",1,Apartment / Unit / Flat,9,340.0,Shepparton,2,1,113.33333333333333
"3/17 Middleton Street, Shepparton VIC 3630",1,Apartment / Unit / Flat,8,350.0,Shepparton,2,1,116.66666666666667
"1/184 Knight Street, Shepparton VIC 3630",1,Apartment / Unit / Flat,9,340.0,Shepparton,2,1,113.33333333333333
"3816 Omeo Highway, Eskdale VIC 3701",2,House,1,360.0,Eskdale,3,1,90.0
"451A Upper Murray Rd, Towong Upper VIC 3707",1,Apartment / Unit / Flat,0,300.0,Towong Upper,1,1,150.0
"9/60 Halpin Crescent, Shepparton VIC 3630",0,House,8,320.0,Shepparton,1,1,160.0
"Site 35/2 The Boulevard, Eildon VIC 3713",0,House,1,275.0,Eildon,2,1,91.66666666666667
"2/1 Maude Street, Shepparton VIC 3630",1,Apartment / Unit / Flat,8,330.0,Shepparton,2,1,110.0
"11/34 Chertsey Road, Shepparton VIC 3630",1,Apartment / Unit / Flat,9,300.0,Shepparton,2,1,100.0
"279 Wyndham Street, Shepparton VIC 3630",0,Apartment / Unit / Flat,9,225.0,Shepparton,1,1,112.5
"2/13 Bennett Street, Shepparton VIC 3630",1,Apartment / Unit / Flat,8,280.0,Shepparton,1,1,140.0
"156 Grant Street, Alexandra VIC 3714",2,House,3,410.0,Alexandra,3,2,82.0
"2/5 Range Road, Yea VIC 3717",1,House,3,380.0,Yea,2,1,126.66666666666667
"1/406 Two Hills Road, Glenburn VIC 3717",1,Apartment / Unit / Flat,0,320.0,Glenburn,1,1,160.0
"1/183 Burns Road, Glenburn VIC 3717",0,Apartment / Unit / Flat,0,400.0,Glenburn,3,2,80.0
"9 Phillip Street, Bonnie Doon VIC 3720",2,House,0,575.75,Bonnie Doon,4,3,82.25
"81 Lake Mokoan Rd, Goorambat VIC 3725",8,House,0,950.0,Goorambat,4,2,158.33333333333334
"1 Zimmerman Avenue, Bonnie Doon VIC 3720",6,House,0,420.0,Bonnie Doon,3,1,105.0
"219 Merriang South Road, Merriang South VIC 3737",1,Apartment / Unit / Flat,0,370.0,Merriang South,2,1,123.33333333333333
"9 Ailsa Street, Mansfield VIC 3722",0,House,5,540.0,Mansfield,4,1,108.0
"29 Monkey Gully Road, Mansfield VIC 3722",4,House,5,990.0,Mansfield,4,2,165.0
"99 Crosbys Lane, Mansfield VIC 3722",5,House,4,700.0,Mansfield,4,3,100.0
"28 Victoria Street, Mansfield VIC 3722",4,House,5,530.0,Mansfield,3,2,106.0
"8 Fenaughty Street, Yarrawonga VIC 3730",2,House,4,560.0,Yarrawonga,4,2,93.33333333333333
"2/104 Highett Street, Mansfield VIC 3722",1,Apartment / Unit / Flat,5,420.0,Mansfield,3,1,105.0
"19 Blackwood Crescent, Yarrawonga VIC 3730",2,House,4,600.0,Yarrawonga,4,2,100.0
"67 Vineyard Circuit, Yarrawonga VIC 3730",2,House,4,565.0,Yarrawonga,4,1,113.0
"2/47 Anchorage Way, Yarrawonga VIC 3730",2,Apartment / Unit / Flat,4,550.0,Yarrawonga,3,3,91.66666666666667
"2/7097 Great Alpine Road, Porepunkah VIC 3740",2,House,1,540.0,Porepunkah,3,1,135.0
"28 Clydesdale Loop, Yarrawonga VIC 3730",2,House,4,560.0,Yarrawonga,4,2,93.33333333333333
"29 Mill Road, Harrietville VIC 3741",0,House,1,405.0,Harrietville,2,1,135.0
"5565 Great Alpine Road, Ovens VIC 3738",0,House,0,400.0,Ovens,2,2,100.0
"1/29 Paola Lane, Germantown VIC 3741",1,Apartment / Unit / Flat,0,350.0,Germantown,2,1,116.66666666666667
"12 Anderson Court, Yarrawonga VIC 3730",2,House,0,500.0,Yarrawonga,4,2,83.33333333333333
"26A ROBINSON WAY, Yarrawonga VIC 3730",1,House,3,450.0,Yarrawonga,3,2,90.0
"3/128 Murray Valley Highway, Yarrawonga VIC 3730",2,Apartment / Unit / Flat,4,400.0,Yarrawonga,2,2,100.0
"2/57 Lynch Street, Yarrawonga VIC 3730",1,Apartment / Unit / Flat,4,370.0,Yarrawonga,2,1,123.33333333333333
"1/12 Lower Stanley Road, Beechworth VIC 3747",1,Apartment / Unit / Flat,4,360.0,Beechworth,2,1,120.0
"2/19 Kurrajong Way, Beechworth VIC 3747",0,House,4,300.0,Beechworth,3,1,75.0
"2/23 Finch Street, Beechworth VIC 3747",1,Apartment / Unit / Flat,4,420.0,Beechworth,2,1,140.0
"3/19 Kurrajong Way, Beechworth VIC 3747",0,Apartment / Unit / Flat,4,220.0,Beechworth,1,1,110.0
"2314 EPPING-KILMORE ROAD, Upper Plenty VIC 3756",5,House,1,830.0,Upper Plenty,4,2,138.33333333333334
"18 Bracken Way, South Morang VIC 3752",3,House,5,595.0,South Morang,4,2,99.16666666666667
"14 Mallard Mews, South Morang VIC 3752",2,House,6,600.0,South Morang,4,2,100.0
"9 Parkside View, South Morang VIC 3752",2,House,7,585.0,South Morang,4,2,97.5
"1 Cabarita Crescent, South Morang VIC 3752",2,House,6,650.0,South Morang,4,2,108.33333333333333
"54 Grange Drive, South Morang VIC 3752",2,House,6,600.0,South Morang,4,2,100.0
"9 Egret Street, Beveridge VIC 3753",2,House,1,650.0,Beveridge,4,2,108.33333333333333
"29 Stewart Street, Beveridge VIC 3753",6,House,1,750.0,Beveridge,3,2,150.0
"9 Fairview Street, Beveridge VIC 3753",2,House,1,570.0,Beveridge,5,3,71.25
"18 Torbreck Avenue, South Morang VIC 3752",2,House,4,580.0,South Morang,3,2,116.0
"8 Dobson Avenue, South Morang VIC 3752",2,House,7,580.0,South Morang,4,2,96.66666666666667
"104 Gordons Road, South Morang VIC 3752",2,House,6,580.0,South Morang,4,2,96.66666666666667
"15 Jezwing Avenue, South Morang VIC 3752",2,House,6,580.0,South Morang,4,2,96.66666666666667
"300 The Lakes Boulevard, South Morang VIC 3752",2,House,6,570.0,South Morang,3,2,114.0
"9 Kinross Street, Beveridge VIC 3753",2,House,1,550.0,Beveridge,4,2,91.66666666666667
"9 Waxflower Road, Beveridge VIC 3753",2,House,1,535.0,Beveridge,4,2,89.16666666666667
"43 Numbat Drive, Beveridge VIC 3753",2,House,1,550.0,Beveridge,4,2,91.66666666666667
"6 Cascade Drive, Beveridge VIC 3753",2,House,0,550.0,Beveridge,4,2,91.66666666666667
"46 Serenity Way, South Morang VIC 3752",1,House,5,560.0,South Morang,3,2,112.0
"6 Bonniebird Lane, South Morang VIC 3752",2,House,6,550.0,South Morang,3,2,110.0
"3 Elite Way, South Morang VIC 3752",2,House,3,550.0,South Morang,3,2,110.0
"13/1 Old Plenty Road, South Morang VIC 3752",2,House,6,520.0,South Morang,2,1,173.33333333333334
"15 CYPRESS CRESCENT, Beveridge VIC 3753",2,House,1,520.0,Beveridge,4,2,86.66666666666667
"41 Numbat Drive, Beveridge VIC 3753",2,House,1,535.0,Beveridge,4,2,89.16666666666667
"47 Numbat Drive, Beveridge VIC 3753",2,House,1,530.0,Beveridge,4,2,88.33333333333333
"4 George Court, South Morang VIC 3752",2,House,5,520.0,South Morang,3,1,130.0
"8 Dingo Road, Beveridge VIC 3753",2,House,1,530.0,Beveridge,4,2,88.33333333333333
"8 Rose Avenue, Wallan VIC 3756",2,House,1,530.0,Wallan,5,2,75.71428571428571
"46 Fountain Drive, Beveridge VIC 3753",2,House,0,520.0,Beveridge,4,2,86.66666666666667
"25 Monarch Avenue, Mernda VIC 3754",2,House,4,620.0,Mernda,5,2,88.57142857142857
"22 Waranga Street, Wallan VIC 3756",2,House,3,540.0,Wallan,4,2,90.0
"10 Rose Avenue, Wallan VIC 3756",2,House,1,530.0,Wallan,5,2,75.71428571428571
"16 Callaway Crescent, Mernda VIC 3754",0,House,6,650.0,Mernda,4,2,108.33333333333333
"77 Rowes Lane, Wallan VIC 3756",8,House,2,650.0,Wallan,4,2,108.33333333333333
"25 Coolgardie Way, Doreen VIC 3754",2,House,7,660.0,Doreen,4,2,110.0
"44 Aspect Drive, Doreen VIC 3754",2,House,8,945.0,Doreen,4,2,157.5
"138 Charles Sturt Drive, Doreen VIC 3754",10,House,2,1950.0,Doreen,8,4,162.5
"3 Leadbeater cct, Beveridge VIC 3753",2,House,1,520.0,Beveridge,4,2,86.66666666666667
"6 Fenwick Street, Doreen VIC 3754",2,House,4,1200.0,Doreen,4,2,200.0
"190 Cookes Road, Doreen VIC 3754",2,House,8,750.0,Doreen,3,2,150.0
"7 Grimsthorpe Place, Mernda VIC 3754",2,House,8,600.0,Mernda,4,2,100.0
"12 DOTTEREL STREET, Beveridge VIC 3753",2,House,1,510.0,Beveridge,4,2,85.0
"44 Coe Street, Mernda VIC 3754",2,House,5,750.0,Mernda,4,3,107.14285714285714
"5 Templemore Road, Beveridge VIC 3753",2,House,1,500.0,Beveridge,4,2,83.33333333333333
"11 Bushranger Circuit, Beveridge VIC 3753",2,House,1,500.0,Beveridge,4,2,83.33333333333333
"111 Wallara Waters Boulevard, Wallan VIC 3756",2,House,3,550.0,Wallan,4,2,91.66666666666667
"24 Waterview Drive, Mernda VIC 3754",2,House,6,650.0,Mernda,4,2,108.33333333333333
"2 Decore Drive, South Morang VIC 3752",2,House,6,480.0,South Morang,3,1,120.0
"34 Silvereye Circuit, Beveridge VIC 3753",2,House,1,500.0,Beveridge,4,2,83.33333333333333
"4 Reynolds Circuit, Mernda VIC 3754",2,House,5,600.0,Mernda,4,2,100.0
"19 Casey Court, Wallan VIC 3756",0,House,3,520.0,Wallan,5,2,74.28571428571429
"29 Shearwater Place, Mernda VIC 3754",2,House,6,600.0,Mernda,4,2,100.0
"2 Royal Spoonbill Loop, Wallan VIC 3756",2,House,2,550.0,Wallan,4,2,91.66666666666667
"12 Smilax St, Wallan VIC 3756",2,House,2,520.0,Wallan,4,2,86.66666666666667
"85 Blue Lake Drive, Wallan VIC 3756",2,House,3,515.0,Wallan,4,2,85.83333333333333
"14 One Tree Road, Doreen VIC 3754",2,House,8,580.0,Doreen,4,2,96.66666666666667
"9 Overland Drive, Doreen VIC 3754",2,House,6,610.0,Doreen,5,2,87.14285714285714
"7 Smythe Avenue, Mernda VIC 3754",2,House,2,600.0,Mernda,4,2,100.0
"10 Wattlebird Street, Beveridge VIC 3753",2,House,1,495.0,Beveridge,4,2,82.5
"17 Pollard Avenue, Doreen VIC 3754",2,House,7,620.0,Doreen,4,2,103.33333333333333
"177 Flaxen Hills Road, Doreen VIC 3754",2,House,5,600.0,Doreen,4,2,100.0
"17 Dock Road, Doreen VIC 3754",2,House,6,650.0,Doreen,4,2,108.33333333333333
"17 Paganica Street, Beveridge VIC 3753",2,House,0,480.0,Beveridge,4,2,80.0
"6 Charles Street, Wallan VIC 3756",2,House,3,500.0,Wallan,4,2,83.33333333333333
"21 Pisa Way, Mernda VIC 3754",2,House,6,590.0,Mernda,4,2,98.33333333333333
"14 Mistral Way, Beveridge VIC 3753",2,House,0,480.0,Beveridge,4,2,80.0
"130 Lockhart Street, Mernda VIC 3754",2,House,4,580.0,Mernda,4,2,96.66666666666667
"33 Riceflower Rise, Wallan VIC 3756",2,House,2,500.0,Wallan,4,2,83.33333333333333
"4 Conifer Drive, Wallan VIC 3756",2,House,2,500.0,Wallan,4,2,83.33333333333333
"3 Sandridge Way, Wallan VIC 3756",2,House,2,500.0,Wallan,4,2,83.33333333333333
"8 Wandana Way, Mernda VIC 3754",2,House,6,575.0,Mernda,3,2,115.0
"23 Peterborough Drive, Doreen VIC 3754",2,House,4,560.0,Doreen,4,2,93.33333333333333
"21 William Street, Mernda VIC 3754",1,House,4,550.0,Mernda,4,2,91.66666666666667
"84 Aylesbury Boulevard, Doreen VIC 3754",2,House,8,570.0,Doreen,4,2,95.0
"11 Vecchio Parkway, Wallan VIC 3756",2,House,3,490.0,Wallan,4,2,81.66666666666667
"6 Decameron Way, Mernda VIC 3754",2,House,7,540.0,Mernda,4,2,90.0
"9 Pandorea Street, Beveridge VIC 3753",2,House,1,465.0,Beveridge,4,2,77.5
"19 Troopers Road, Beveridge VIC 3753",2,House,1,465.0,Beveridge,4,2,77.5
"18 Fossilstone Avenue, Doreen VIC 3754",2,House,6,550.0,Doreen,3,2,110.0
"5 Bidwell Street, Mernda VIC 3754",2,House,2,550.0,Mernda,4,2,91.66666666666667
"158 King Street, Wallan VIC 3756",2,House,3,495.0,Wallan,3,2,99.0
"36 Schotters Road, Mernda VIC 3754",4,House,8,550.0,Mernda,3,2,110.0
"10 Solitaire Way, Wallan VIC 3756",2,House,2,500.0,Wallan,4,2,83.33333333333333
"7 Ainslie Rise, Mernda VIC 3754",2,House,5,550.0,Mernda,4,2,91.66666666666667
"11 Blackwood Place, Beveridge VIC 3753",2,House,1,470.0,Beveridge,4,2,78.33333333333333
"47 Sunflower Drive, Beveridge VIC 3753",2,House,1,470.0,Beveridge,4,2,78.33333333333333
"4 Marbella Avenue, Doreen VIC 3754",1,House,8,550.0,Doreen,3,2,110.0
"71 Dunnart Bvd, Whittlesea VIC 3757",2,House,0,700.0,Whittlesea,4,2,116.66666666666667
"16 Smilax Street, Wallan VIC 3756",2,House,2,490.0,Wallan,4,2,81.66666666666667
"46 Dunnart Boulevard, Whittlesea VIC 3757",2,House,0,700.0,Whittlesea,4,2,116.66666666666667
"17 Bronte Crescent, Doreen VIC 3754",2,House,4,550.0,Doreen,4,2,91.66666666666667
"28 King Parrot Way, Whittlesea VIC 3757",1,House,3,480.0,Whittlesea,2,1,160.0
"121 Church Street, Whittlesea VIC 3757",2,House,3,550.0,Whittlesea,3,2,110.0
"52 Sackville Street, Mernda VIC 3754",2,House,4,540.0,Mernda,4,2,90.0
"7 Malleefowl Boulevard, Beveridge VIC 3753",2,House,1,470.0,Beveridge,4,2,78.33333333333333
"34 Garden Road, Doreen VIC 3754",2,House,6,550.0,Doreen,4,2,91.66666666666667
"12 Cassinias Grove, Mernda VIC 3754",2,House,5,540.0,Mernda,3,2,108.0
"32 ovens circuit, Whittlesea VIC 3757",2,House,3,540.0,Whittlesea,3,2,108.0
"1 Waterhaven Place, Doreen VIC 3754",2,House,7,540.0,Doreen,3,2,108.0
"326 Mandalay Circuit, Beveridge VIC 3753",2,House,0,460.0,Beveridge,4,2,76.66666666666667
"15 Woronora Way, Wallan VIC 3756",2,House,3,480.0,Wallan,4,2,80.0
"38 Greenvale Avenue, Wallan VIC 3756",2,House,3,480.0,Wallan,3,2,96.0
"8 Cloughs Road, Mernda VIC 3754",1,House,5,530.0,Mernda,3,2,106.0
"9 Shikra Place, Doreen VIC 3754",2,House,4,530.0,Doreen,5,2,75.71428571428571
"9 Fortitude Avenue, Beveridge VIC 3753",1,House,1,450.0,Beveridge,3,2,90.0
"42 Millau Street, Wallan VIC 3756",1,House,3,470.0,Wallan,4,2,78.33333333333333
"15 Hardhead Street, Wallan VIC 3756",2,House,2,480.0,Wallan,4,2,80.0
"51 Hehr Street, Doreen VIC 3754",2,House,7,530.0,Doreen,4,2,88.33333333333333
"34 Hadley Drive, Wallan VIC 3756",2,House,2,470.0,Wallan,3,2,94.0
"39 Melliodora Drive, Mernda VIC 3754",2,House,8,530.0,Mernda,4,2,88.33333333333333
"6 Beltons Way, Doreen VIC 3754",1,House,6,495.0,Doreen,4,2,82.5
"5 Treeviolet Lane, Wallan VIC 3756",2,House,2,470.0,Wallan,3,2,94.0
"11 Rove Lane, Doreen VIC 3754",2,Apartment / Unit / Flat,7,490.0,Doreen,2,2,122.5
"43 Waterwheel Grove, Mernda VIC 3754",2,House,5,530.0,Mernda,4,2,88.33333333333333
"42 Station Street, Wallan VIC 3756",2,House,2,470.0,Wallan,3,1,117.5
"18 Bagshot Circuit, Mernda VIC 3754",2,House,3,530.0,Mernda,3,2,106.0
"10 Forbes Boulevard, Wallan VIC 3756",4,House,3,470.0,Wallan,3,1,117.5
"24 Paisley Crescent, Mernda VIC 3754",2,House,7,530.0,Mernda,3,2,106.0
"23 Link Avenue, Kilmore VIC 3764",2,House,3,460.0,Kilmore,3,2,92.0
"12 Pontisford Court, Kilmore VIC 3764",2,House,3,480.0,Kilmore,4,2,80.0
"13 Kulin Drive, Kilmore VIC 3764",1,House,3,450.0,Kilmore,3,2,90.0
"3 Rialto Close, Wallan VIC 3756",2,House,2,430.0,Wallan,4,2,71.66666666666667
"27 Passionfruit Crescent, Mernda VIC 3754",2,House,8,500.0,Mernda,3,2,100.0
"145 The Bridle Track, Glenaroua VIC 3764",2,House,0,450.0,Glenaroua,3,1,112.5
"60 Centenary Drive, Kilmore VIC 3764",2,House,3,500.0,Kilmore,4,2,83.33333333333333
"9 Cloughs Road, Mernda VIC 3754",2,House,5,500.0,Mernda,3,2,100.0
"2 Owl Road, Doreen VIC 3754",1,House,4,480.0,Doreen,3,2,96.0
"10 Lantern Court, Wallan VIC 3756",2,House,2,470.0,Wallan,3,2,94.0
"38 Station Street, Wallan VIC 3756",0,House,2,460.0,Wallan,3,1,115.0
"1/19 Melbourne Street, Kilmore VIC 3764",2,House,3,410.0,Kilmore,3,2,82.0
"56 Queen Street, Wallan VIC 3756",2,House,3,420.0,Wallan,3,1,105.0
"10 Owl Road, Doreen VIC 3754",0,House,4,450.0,Doreen,4,2,75.0
"8 Muir Way, Mernda VIC 3754",1,House,5,510.0,Mernda,3,2,102.0
"14 Cloughs Road, Mernda VIC 3754",2,House,5,490.0,Mernda,4,2,81.66666666666667
"42 Schotters Road, Mernda VIC 3754",2,House,8,490.0,Mernda,3,1,122.5
"9 Coustley Close, Wallan VIC 3756",0,House,3,415.0,Wallan,3,1,103.75
"5/26-28 Victoria Parade, Kilmore VIC 3764",0,Apartment / Unit / Flat,3,330.0,Kilmore,2,1,110.0
"22 Casuarina Street, Kilmore VIC 3764",1,House,3,380.0,Kilmore,2,1,126.66666666666667
